Search terms report
All time
Search term,Match type,Added/Excluded,Campaign,Ad group,Impr.,Interactions,Interaction rate,Currency code,Avg. cost,Cost,Campaign type,Clicks,Conv. rate,Conversions,Cost / conv.
geet govind lawns,Broad match,None,GULMOHOR | SEARCH,#Engagement,2,1,50.00%,INR,22.59,22.59,Search,1,0.00%,0.00,0.00
pavilion near me,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,2,1,50.00%,INR,9.76,9.76,Search,1,100.00%,1.00,9.76
banquet hall rent near me,Phrase match,None,GULMOHOR | SEARCH,#Engagement,1,1,100.00%,INR,3.93,3.93,Search,1,0.00%,0.00,0.00
rajyog lawns bibwewadi,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Babyshower,1,1,100.00%,INR,0.53,0.53,Search,1,0.00%,0.00,0.00
na si phadke hall pune,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,8,1,12.50%,INR,52.19,52.19,Search,1,0.00%,0.00,0.00
siddharth hall pune,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,18,1,5.56%,INR,47.00,47.00,Search,1,0.00%,0.00,0.00
small party hall near me for birthday,Phrase match,None,GULMOHOR | SEARCH,#Birthday,2,1,50.00%,INR,14.58,14.58,Search,1,0.00%,0.00,0.00
banquet halls for birthday party near me,Phrase match,None,GULMOHOR | SEARCH,#Engagement,1,1,100.00%,INR,3.26,3.26,Search,1,0.00%,0.00,0.00
shouryashree hall pune,Broad match,Excluded,GULMOHOR | SEARCH,#Engagement,1,1,100.00%,INR,31.58,31.58,Search,1,0.00%,0.00,0.00
laxmi banquet hall,Broad match,None,GULMOHOR | SEARCH,#Engagement,4,1,25.00%,INR,28.60,28.60,Search,1,0.00%,0.00,0.00
shehnai hall katraj,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,12,1,8.33%,INR,44.90,44.90,Search,1,0.00%,0.00,0.00
mangal karyalay near me,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,29,3,10.34%,INR,16.94,50.82,Search,3,0.00%,0.00,0.00
my birthday party,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,104,1,0.96%,INR,1.49,1.49,Search,1,0.00%,0.00,0.00
marriage hall under 50 000,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Engagement,7,1,14.29%,INR,32.05,32.05,Search,1,0.00%,0.00,0.00
bandhan events pune,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,1,100.00%,INR,15.12,15.12,Search,1,0.00%,0.00,0.00
radha krishna mangal karyalay ambegaon,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,2,1,50.00%,INR,8.40,8.40,Search,1,100.00%,1.00,8.40
birthday celebration ideas for kids,Phrase match,None,GULMOHOR | SEARCH,#Birthday,3,1,33.33%,INR,4.44,4.44,Search,1,0.00%,0.00,0.00
santosh garden,Broad match,None,GULMOHOR | SEARCH,#Birthday,4,1,25.00%,INR,6.42,6.42,Search,1,0.00%,0.00,0.00
banquet hall in chinchwad,Phrase match,Excluded,GULMOHOR | SEARCH,#Engagement,6,1,16.67%,INR,13.33,13.33,Search,1,0.00%,0.00,0.00
shriram mangal karyalay bhor,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
kunal garden kalewadi,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
good marriage halls near me,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
luxurious parties,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
pragati banquet hall,Phrase match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
my best birthday party,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
pushp mangal karyalaya pune,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
baby shower decoration at home in low budget,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
ratna banquet hall near me,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
regency hall,Broad match,None,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
book marriage halls online,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
mds lawns ravet,Phrase match (close variant),None,GULMOHOR | SEARCH,#Engagement,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
taj hotel nashik wedding,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shahi darbar hall miraj,Broad match,None,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
banquet hall moshi,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday cake party,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday day party,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday ka decoration dikhao,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
couple birthday celebration places near me,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
baccha party thane thane maharashtra,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
krishnapingaksha hall near me,Broad match,None,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
setup party,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
banquet hall kharadi,Phrase match,Excluded,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
annaprashan balloon decoration,Broad match,None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
daya ki birthday party,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
budget for birthday celebration,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
places to celebrate birthday in pune with friends,Exact match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
opus banquet hall pune,Phrase match (close variant),None,GULMOHOR | SEARCH,#Engagement,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
how to celebrate birthday at 12 am,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
zambre palace ss dhage road mukund nagar pune maharashtra,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
ganpati balloons decoration,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
vinkar sabhagruha padmavati pune,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,7,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
how to celebrate husband birthday differently,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
saubhagya lawns khamgaon,Broad match,None,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday rahega,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday decoration ideas at home golden and black balloon,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
balloon gate,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
simple birthday decoration boy,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
marriage halls in kothrud pune,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
sarojini hall,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,4,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
how to celebrate 50th birthday of mother,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
gangadhar deshmukh hall chembur,Broad match,None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
banquet halls near wakad,Phrase match,None,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
wedding hall pune,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,4,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
most expensive marriage hall in india,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
teen party,Broad match,None,GULMOHOR | SEARCH,#Birthday,9,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday party mein jaane ke liye kya karun,Broad match,None,GULMOHOR | SEARCH,#Birthday,21,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
the paraiso kitchen bar & banquet phase 1 hinjawadi rajiv gandhi infotech park hinjawadi pune maharashtra,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
halls for function near me,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shubh garden,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
siddhi lawns narhe pune,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
darode sabhagruha pune,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
pinnacle events pune,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday wedding,Broad match,None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
100 people hall near me,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
ram krishna mangal karyalay moshi,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shubharambh lawns dp road pune,Phrase match (close variant),None,GULMOHOR | SEARCH,#Engagement,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
how to decorate the balloon,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shalimar function hall nanded,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,5,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
the treat banquet hall,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
mandavwale near me,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,4,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shivarsh banquet hall,Phrase match (close variant),None,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
terrace decoration for birthday party,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
imperial banquet hall,Broad match,None,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
bliss banquets hadapsar,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
marriage halls in kothrud,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,8,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
children ka birthday,Broad match,None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
near me hall for birthday party,Exact match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday party with friends,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
banquet halls in karve nagar,Broad match,Excluded,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
nirmal baug banquet hall reviews,Phrase match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shrustee lawns pune,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
taj mahal party,Broad match,None,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
vrindavan banquet hall paud road,Phrase match (close variant),None,GULMOHOR | SEARCH,#Engagement,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
sanoor banquet hall ghatkopar,Phrase match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
ima hall pune,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
21st birthday,Broad match,None,GULMOHOR | SEARCH,#Birthday,8,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shubhtej garden pashan,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
harsh lawn & hall office,Broad match,None,GULMOHOR | SEARCH,#Engagement,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
wedding garden in pune,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
kmc caterers pune,Broad match,None,GULMOHOR | SEARCH,#Babyshower,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
occasions baner,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
party janmdin,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shree laxmi lawns pilanwadi,Phrase match (close variant),None,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
name ceremony decoration at hall,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
party hall with restaurant,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
best birthday decoration idea,Exact match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
our birthday party,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
wagheshwar lawns wagholi,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
banquet halls near warje,Phrase match,None,GULMOHOR | SEARCH,#Birthday,5,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
group game for birthday party,Exact match (close variant),None,GULMOHOR | SEARCH,#Birthday,5,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
om multipurpose hall karad,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
party karo,Broad match,Excluded,GULMOHOR | SEARCH,#Engagement,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
r k hall kanjurmarg,Phrase match (close variant),None,GULMOHOR | SEARCH,#Engagement,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shivratna lawns sus road pune,Broad match,None,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
anjali mangal karyalay pathri,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
man ke birthday ke liye,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday making,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
party ke saman,Broad match,None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
swastik hall,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
venue venue,Broad match,None,GULMOHOR | SEARCH,#Babyshower,9,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
saiyaara abhiruchi mall,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
kids birthday party hall,Phrase match,None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
patidar wadi,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
nakshatra hall khed shivapur,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,35,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
romantic places in pune,Broad match,None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday girl decoration ideas at home,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
royal lake banquet,Broad match,Excluded,GULMOHOR | SEARCH,#Engagement,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
19 birthday celebration,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday decoration saman,Exact match (close variant),None,GULMOHOR | SEARCH,#Birthday,13,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
husband birthday party,Phrase match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
hustoh resto cafe birthday celebration,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
royal garden surajkund road,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
birthday ke bal,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
country inn banquet hall,Phrase match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
simple decoration birthday,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
auditorium hall near me,Broad match,None,GULMOHOR | SEARCH,#Babyshower,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
kitty party kitty party,Broad match,None,GULMOHOR | SEARCH,#Birthday,6,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
chaitanya sabhagruha near me,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Babyshower,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
rk banquet hall kondhwa,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
balloons entry,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
savan birthday,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
alankar mangal karyalay,Broad match,Excluded,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
happy birthday karne wala,Broad match,None,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
thopate banquet hall,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
lic amber hall pune,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
banquet hall near by me,Exact match (close variant),None,GULMOHOR | SEARCH,#Birthday,15,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
poolside banquet hall,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
how to decorate birthday decoration,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
mezza 9 family fine dine restaurant & banquets about,Broad match,None,GULMOHOR | SEARCH,#Engagement,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
patil wada satara pre wedding,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
multicolor balloon decoration,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
soubhagya marriage hall,Broad match,None,GULMOHOR | SEARCH,#Babyshower,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shrinivas mangal karyalay alandi,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
golden leaf banquet hall,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
kid birthday,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,2,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
shri swami krupa hall ac karve road mayur colony kothrud pune maharashtra,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,4,2,50.00%,INR,27.56,55.12,Search,2,0.00%,0.00,0.00
harvest club pune,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,19,3,15.79%,INR,32.67,98.01,Search,3,0.00%,0.00,0.00
kakade lawns kothrud,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,10,1,10.00%,INR,0.19,0.19,Search,1,0.00%,0.00,0.00
mauli garden pune,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,5,1,20.00%,INR,203.20,203.20,Search,1,0.00%,0.00,0.00
sheraton grand wedding venue,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,1,1,100.00%,INR,54.42,54.42,Search,1,0.00%,0.00,0.00
gandharv lawns katraj,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,8,1,12.50%,INR,131.43,131.43,Search,1,100.00%,1.00,131.43
siddhivinayak mangal karyalay sangamner,Phrase match (close variant),None,GULMOHOR | SEARCH,#Babyshower,2,1,50.00%,INR,2.21,2.21,Search,1,0.00%,0.00,0.00
balloon seller,Broad match,None,GULMOHOR | SEARCH,#Birthday,26,1,3.85%,INR,1.51,1.51,Search,1,0.00%,0.00,0.00
very easy birthday decoration,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,1,1,100.00%,INR,1.61,1.61,Search,1,0.00%,0.00,0.00
event management companies in pune,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,20,3,15.00%,INR,0.53,1.60,Search,3,0.00%,0.00,0.00
small banquet halls in pune with rates near me,Exact match (close variant),None,GULMOHOR | SEARCH,#Birthday,5,2,40.00%,INR,19.26,38.51,Search,2,0.00%,0.00,0.00
mangal karyalay,Broad match,None,GULMOHOR | SEARCH,#Babyshower,4,1,25.00%,INR,2.17,2.17,Search,1,0.00%,0.00,0.00
bacchon ke birthday,Broad match,None,GULMOHOR | SEARCH,#Birthday,36,1,2.78%,INR,1.12,1.12,Search,1,0.00%,0.00,0.00
budget wedding venues in lonavala,Broad match,Excluded,GULMOHOR | SEARCH,#Birthday,4,1,25.00%,INR,147.78,147.78,Search,1,0.00%,0.00,0.00
small party hall for 50 guests near me,Phrase match (close variant),None,GULMOHOR | SEARCH,#Birthday,12,2,16.67%,INR,60.22,120.44,Search,2,50.00%,1.00,120.44
lavanya party,Broad match,None,GULMOHOR | SEARCH,#Birthday,2,1,50.00%,INR,2.36,2.36,Search,1,0.00%,0.00,0.00
bacchon ka balloon,Broad match,None,GULMOHOR | SEARCH,#Birthday,9,1,11.11%,INR,1.27,1.27,Search,1,0.00%,0.00,0.00
digambar hall near more vidyalaya,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,1,1,100.00%,INR,7.83,7.83,Search,1,100.00%,1.00,7.83
jw marriott pune birthday celebration,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,18,1,5.56%,INR,1.87,1.87,Search,1,0.00%,0.00,0.00
gokhale hall pimpri chinchwad,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,2,1,50.00%,INR,68.43,68.43,Search,1,100.00%,1.00,68.43
punyai sabhagruha paud road pune,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Engagement,2,2,100.00%,INR,19.06,38.12,Search,2,0.00%,0.00,0.00
rajwade sabhagruha pune,Phrase match (close variant),Excluded,GULMOHOR | SEARCH,#Birthday,3,2,66.67%,INR,10.49,20.97,Search,2,100.00%,2.00,10.49
weekend party,Broad match,None,GULMOHOR | SEARCH,#Birthday,1,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
balloon setup for birthday,Exact match (close variant),None,GULMOHOR | SEARCH,#Birthday,3,0,0.00%,INR,0,0.00,Search,0,0.00%,0.00,0.00
